store_id,product_id,dt,first_category_id,third_category_id,city_id,sale_amount,discount,stock_hour6_22_cnt,holiday_flag,activity_flag,precpt,avg_temperature,stockout_rate,daily_sales,week
462,810,2024-04-30,4,168,12,0.5,0.895,0,0,1,3.6693,19.95,0.0,0.5,18
9,11,2024-05-07,18,86,15,0.3,0.814,0,0,1,2.5164,20.85,0.0,0.30000000000000004,19
488,774,2024-04-17,4,77,0,1.0,1.0,4,0,0,1.3414,18.92,0.25,1.0,16
126,834,2024-06-14,28,154,0,2.2,0.993,0,0,0,6.4897,27.61,0.20833333333333334,2.2,24
173,765,2024-05-20,18,112,0,0.8,1.0,0,0,0,1.0979,22.26,0.0,0.8,21
747,254,2024-04-16,4,156,13,0.7,0.757,2,0,1,11.5186,26.17,0.16666666666666666,0.7,16
698,284,2024-03-31,18,86,13,0.6,0.894,0,1,1,1.7445,24.82,0.25,0.6000000000000001,13
596,500,2024-06-24,4,179,0,0.4,0.625,0,0,1,11.2341,26.19,0.041666666666666664,0.4,26
198,190,2024-04-16,4,131,0,1.5,1.0,5,0,0,3.0514,17.96,0.2916666666666667,1.5,16
768,541,2024-06-01,11,188,3,2.3,0.806,0,1,1,1.2902,24.17,0.0,2.3,22
289,486,2024-04-07,20,63,0,1.2,1.0,5,0,0,2.1757,16.28,0.2916666666666667,1.2000000000000002,14
623,190,2024-05-23,4,131,12,0.27,1.0,0,0,0,4.0054,23.32,0.0,0.27,21
581,486,2024-04-25,20,63,0,1.4,0.688,7,0,1,4.1236,19.42,0.2916666666666667,1.4000000000000001,17
596,76,2024-06-23,8,113,0,0.0,1.0,16,1,0,10.2482,27.04,1.0,0.0,25
516,215,2024-06-22,4,149,12,5.5,0.41,3,1,1,10.7895,27.5,0.20833333333333334,5.5,25
591,4,2024-05-16,29,82,13,0.7,0.859,4,0,0,12.7483,25.86,0.25,0.7,20
780,666,2024-06-01,21,123,0,2.5,1.0,0,1,0,1.9176,23.83,0.3333333333333333,2.5,22
413,191,2024-05-12,4,81,16,3.5,0.757,0,1,1,0.7103,22.76,0.0,3.5,19
128,411,2024-04-18,28,218,0,0.3,1.0,0,0,0,0.9349,18.53,0.0,0.30000000000000004,16
771,860,2024-04-27,5,66,3,0.1,1.0,0,1,0,0.2968,19.58,0.0,0.1,17
136,4,2024-06-19,29,82,7,0.0,0.8858234286308289,16,0,1,8.5849,28.58,1.0,0.0,25
323,363,2024-05-24,4,77,16,0.0,1.0,0,0,0,0.88,24.45,0.0,0.0,21
406,115,2024-05-28,10,181,0,0.8699999999999999,0.8489999771118164,0,0,1,1.1366,22.96,0.0,0.8700000000000001,22
34,104,2024-06-10,20,2,0,2.5,0.555,5,1,1,5.0118,26.07,0.4583333333333333,2.5,24
167,348,2024-05-20,30,222,0,1.0,0.817,0,0,1,0.8957,22.24,0.041666666666666664,1.0,21
137,802,2024-04-22,5,66,0,1.8,0.806,0,0,0,2.039,17.99,0.0,1.7999999999999998,17
196,201,2024-06-08,8,113,0,1.2,1.0,3,1,0,3.5247,24.24,0.20833333333333334,1.2000000000000002,23
526,715,2024-04-03,10,190,16,0.3,1.0,0,0,0,2.3067,17.85,0.0,0.30000000000000004,14
189,411,2024-04-18,28,218,0,0.1,0.827,0,0,0,1.2572,18.75,0.0,0.1,16
891,740,2024-04-12,29,60,11,0.6,1.0,0,0,0,4.5438,17.62,0.0,0.6000000000000001,15
146,834,2024-05-13,28,154,0,0.3,1.0,16,0,0,0.8648,21.82,1.0,0.30000000000000004,20
750,806,2024-04-15,21,184,0,0.7,1.0,3,0,0,2.4369,18.16,0.3333333333333333,0.7,16
417,693,2024-05-02,10,72,0,0.3,1.0,0,1,0,1.3254,20.33,0.0,0.30000000000000004,18
231,26,2024-06-04,4,156,0,0.4,0.909,6,0,1,1.4601,24.44,0.5833333333333334,0.4,23
504,620,2024-05-31,25,209,16,0.0,1.0,16,0,0,1.8323,24.74,1.0,0.0,22
154,293,2024-04-30,16,100,0,0.7,1.0,0,0,0,3.194,19.81,0.125,0.7000000000000001,18
734,559,2024-04-13,4,179,5,1.1,0.466,5,1,1,4.8188,18.91,0.5416666666666666,1.1,15
185,117,2024-05-14,4,1,0,2.9,1.0,0,0,0,1.3596,22.66,0.0,2.9,20
681,190,2024-06-17,4,131,6,1.1,1.0,2,0,0,7.1131,26.4,0.16666666666666666,1.1,25
758,19,2024-06-17,4,81,0,3.0,1.0,11,0,0,7.8793,27.42,0.75,3.0,25
580,670,2024-05-11,31,227,0,0.5,1.0,3,1,0,2.1787,21.82,0.20833333333333334,0.5,19
258,634,2024-06-17,16,99,0,0.5,0.94,10,0,0,7.8825,26.9,0.5,0.5,25
521,220,2024-06-18,8,113,0,0.3,1.0,0,0,0,13.2995,26.64,0.25,0.30000000000000004,25
253,207,2024-06-24,4,179,0,1.2,0.782,0,0,1,11.225,26.39,0.0,1.2000000000000002,26
335,775,2024-05-04,4,167,0,0.6,0.8,12,1,1,2.74,21.06,0.5833333333333334,0.6000000000000001,18
771,381,2024-06-14,28,7,3,1.0,1.0,0,0,0,0.335,27.78,0.0,1.0,24
210,117,2024-03-28,4,1,0,0.4,1.0,14,0,0,1.7006,15.47,0.6666666666666666,0.4,13
45,458,2024-06-11,16,103,2,1.4,1.0,0,0,0,5.4805,28.59,0.0,1.4,24
624,824,2024-04-04,11,71,11,0.1,1.0,16,1,0,0.6177,16.44,1.0,0.1,14
713,740,2024-03-31,29,60,0,1.3,1.0,0,1,0,1.5576,16.41,0.0,1.3,13
737,122,2024-06-20,20,127,15,0.6,0.706,0,0,1,9.1063,28.97,0.041666666666666664,0.6,25
730,50,2024-05-07,4,180,13,0.8,1.0,0,0,0,3.6759,26.48,0.0,0.8,19
876,686,2024-04-30,0,221,12,0.6,0.882,10,0,1,3.9765,20.92,0.75,0.6000000000000001,18
163,41,2024-04-10,4,77,16,0.0,1.0,16,0,0,1.7451,17.54,1.0,0.0,15
79,691,2024-04-26,21,19,15,2.1,1.0,0,0,0,5.2944,21.89,0.0,2.1000000000000005,17
17,806,2024-05-14,21,184,5,0.5,1.0,7,0,0,0.5585,21.88,0.375,0.5,20
84,843,2024-06-15,4,167,0,0.8,0.913,2,1,0,7.1302,26.2,0.08333333333333333,0.8,24
169,70,2024-05-05,4,81,0,3.5,1.0,0,1,0,2.7086,20.84,0.0,3.5,18
774,309,2024-04-23,20,229,13,0.5,1.0,9,0,0,24.1603,25.12,0.6666666666666666,0.5,17
394,300,2024-04-24,20,24,0,0.1,1.0,16,0,0,1.1436,19.8,1.0,0.1,17
557,207,2024-04-17,4,179,0,0.9,1.0,0,0,0,1.3456,18.63,0.0,0.9,16
413,802,2024-06-07,5,66,16,0.4,0.9697179198265076,13,0,0,3.6239,25.96,0.625,0.4,23
484,683,2024-04-24,31,230,12,1.3,1.0,10,0,0,3.0343,21.23,0.5,1.2999999999999998,17
650,638,2024-06-12,16,94,16,0.6,0.869,4,0,1,7.1727,26.83,0.3333333333333333,0.6,24
75,221,2024-06-06,31,128,7,0.7,1.0,0,0,0,10.4809,26.55,0.16666666666666666,0.7000000000000001,23
8,764,2024-06-09,18,111,0,0.0,0.8672919273376465,0,1,1,5.3486,25.95,0.20833333333333334,0.0,23
46,373,2024-04-13,31,22,0,0.4,0.928,0,1,0,3.3851,17.54,0.20833333333333334,0.4,15
11,672,2024-04-25,10,173,4,0.5,1.0,0,0,0,1.5528,21.23,0.0,0.5,17
276,295,2024-05-05,16,106,16,0.8,1.0,11,1,0,2.7841,21.48,0.5416666666666666,0.8,18
886,129,2024-05-23,10,181,17,0.0,1.0,16,0,0,2.1323,24.98,1.0,0.0,21
879,190,2024-06-04,4,131,4,0.2,0.857,2,0,1,0.0,26.11,0.4166666666666667,0.2,23
582,116,2024-06-15,10,177,16,0.4,1.0,0,1,0,9.0851,26.88,0.0,0.4,24
405,108,2024-06-01,8,113,0,0.1,1.0,0,1,0,1.915,23.51,0.0,0.1,22
546,11,2024-04-29,18,86,16,0.3,0.805,5,0,0,2.4143,20.72,0.2916666666666667,0.30000000000000004,18
229,473,2024-06-25,7,46,0,0.7,0.979,0,0,0,12.4912,28.73,0.25,0.7,26
750,247,2024-06-17,16,94,0,0.8,0.749,12,0,1,8.4286,27.52,0.7083333333333334,0.8,25
672,382,2024-05-15,15,11,11,0.1,1.0,0,0,0,1.2182,22.83,0.25,0.1,20
177,190,2024-05-02,4,131,0,0.8,1.0,7,1,0,1.3291,20.32,0.5833333333333334,0.8,18
283,416,2024-05-12,24,145,16,0.1,1.0,0,1,0,0.7811,22.72,0.0,0.1,19
827,117,2024-05-22,4,1,0,1.6,1.0,13,0,0,1.7336,22.5,0.875,1.6,21
434,258,2024-03-30,31,121,0,0.4,1.0,0,1,0,2.0876,16.49,0.0,0.4,13
188,94,2024-04-18,4,216,0,0.2,0.839,0,0,0,0.9607,18.52,0.0,0.2,16
156,600,2024-06-23,29,157,16,4.5,0.907,13,1,1,10.2349,26.57,0.8333333333333334,4.5,25
440,363,2024-06-04,4,77,12,0.5,0.642,0,0,1,3.646,24.49,0.08333333333333333,0.5,23
541,116,2024-04-30,10,177,6,1.5,0.875,0,0,1,2.8356,20.42,0.0,1.5,18
382,847,2024-05-13,20,229,0,0.86,1.0,1,0,0,1.0678,22.53,0.125,0.86,20
806,166,2024-04-23,20,59,0,0.9,1.0,13,0,0,1.4576,18.17,0.7916666666666666,0.9,17
827,4,2024-05-02,29,82,0,3.5,0.91,8,1,0,1.3338,20.31,0.4166666666666667,3.5,18
69,363,2024-03-29,4,77,14,0.5,1.0,0,0,0,5.137,17.78,0.0,0.5,13
39,73,2024-06-05,29,231,9,0.5,1.0,9,0,0,9.6852,26.39,0.5833333333333334,0.5,23
274,93,2024-05-07,21,223,0,0.6,0.85,0,0,1,0.7435,20.64,0.0,0.6000000000000001,19
484,190,2024-06-01,4,131,12,0.8,1.0,1,1,0,3.9795,23.23,0.2916666666666667,0.8,22
481,140,2024-06-24,4,10,0,0.5,1.0,0,0,0,15.3104,26.41,0.0,0.5,26
487,650,2024-04-27,10,160,0,0.0,0.878000020980835,16,1,1,1.5772,20.33,1.0,0.0,17
513,740,2024-06-03,29,60,6,1.3,1.0,0,0,0,3.0215,22.85,0.0,1.2999999999999998,23
751,4,2024-05-18,29,82,3,2.7,0.859,0,1,1,0.9462,22.96,0.16666666666666666,2.6999999999999997,20
81,6,2024-06-05,20,170,0,1.0,0.656,9,0,1,1.3036,24.24,0.5,1.0,23
157,118,2024-06-22,4,180,0,0.8,1.0,0,1,0,7.9285,27.22,0.0,0.8,25
337,118,2024-04-04,4,180,16,0.9,0.652,0,1,1,0.7451,16.96,0.0,0.9,14
261,719,2024-04-10,10,205,12,1.0,1.0,4,0,0,2.8511,19.29,0.25,1.0,15
554,765,2024-04-08,18,112,0,0.0,0.9296649098396301,16,0,0,1.4023,17.15,1.0,0.0,15
534,41,2024-06-23,4,77,6,0.5,0.742,0,1,1,9.255,27.14,0.041666666666666664,0.5,25
147,834,2024-06-25,28,154,0,3.0,1.0,0,0,0,11.208,28.21,0.0,3.0,26
61,775,2024-06-15,4,167,0,1.4,0.675,0,1,1,7.1514,26.03,0.0,1.4,24
527,631,2024-06-25,16,103,16,0.76,1.0,0,0,0,11.7355,27.67,0.0,0.76,26
105,655,2024-04-13,25,213,4,0.3,1.0,0,1,0,1.7634,19.28,0.16666666666666666,0.30000000000000004,15
616,294,2024-04-04,16,100,11,0.8,1.0,0,1,0,0.5913,16.71,0.25,0.8,14
6,729,2024-04-17,10,205,5,0.6,0.849,0,0,1,2.356,18.07,0.0,0.6,16
159,769,2024-04-04,20,176,0,0.9,0.735,8,1,1,1.3026,15.92,0.4166666666666667,0.9,14
451,118,2024-05-30,4,180,12,0.8,1.0,2,0,0,2.617,22.62,0.16666666666666666,0.8,22
235,207,2024-03-29,4,179,0,0.6,1.0,0,0,0,5.0396,15.43,0.0,0.6000000000000001,13
42,284,2024-05-26,18,86,2,0.6,0.894,6,1,1,13.9785,26.74,0.3333333333333333,0.6000000000000001,21
418,71,2024-06-14,4,216,12,1.5,0.862,0,0,1,5.6741,27.46,0.0,1.5,24
65,580,2024-05-15,29,60,1,0.9,1.0,11,0,0,7.1448,25.93,0.5416666666666666,0.8999999999999999,20
532,290,2024-04-29,16,105,11,0.7,0.895,13,0,1,2.0108,21.04,0.7916666666666666,0.7,18
300,76,2024-05-21,8,113,0,2.1,0.882,0,0,1,1.7684,23.74,0.0,2.1,21
679,77,2024-04-06,8,113,0,0.7,0.883,0,1,1,2.6048,17.27,0.25,0.7,14
172,110,2024-06-18,31,121,0,0.6,1.0,4,0,0,13.1163,26.33,0.3333333333333333,0.6000000000000001,25
578,115,2024-05-27,10,181,0,0.3,1.0,0,0,0,1.904,22.89,0.0,0.30000000000000004,22
664,486,2024-05-25,20,63,0,3.2,0.675,0,1,1,1.0081,23.76,0.0,3.2,21
494,118,2024-05-25,4,180,0,1.3,1.0,0,1,0,1.0062,23.97,0.0,1.2999999999999998,21
743,194,2024-04-08,18,109,5,0.3,1.0,8,0,0,2.1591,17.13,0.625,0.30000000000000004,15
629,531,2024-05-13,16,105,13,1.3,0.743,4,0,1,8.246,25.8,0.5,1.3,20
250,635,2024-05-22,16,104,12,1.1,0.844,6,0,0,1.483,23.24,0.5833333333333334,1.1,21
274,834,2024-05-29,28,154,0,2.2,0.986,5,0,0,0.8115,22.44,0.4583333333333333,2.2,22
799,644,2024-06-23,23,17,0,1.9,0.623,2,1,1,13.0074,27.34,0.16666666666666666,1.9000000000000001,25
523,194,2024-04-27,18,109,16,0.2,1.0,13,1,0,2.5176,20.32,0.875,0.2,17
134,855,2024-06-15,5,65,0,0.4,1.0,0,1,0,7.1504,26.03,0.0,0.4,24
846,385,2024-05-02,18,110,3,0.6,1.0,4,1,0,1.1634,22.38,0.25,0.6000000000000001,18
109,802,2024-05-16,5,66,0,0.0,0.9693846106529236,16,0,0,1.686,22.71,1.0,0.0,20
332,309,2024-06-07,20,229,13,1.0,1.0,0,0,0,8.3032,27.51,0.0,1.0,23
394,345,2024-06-10,16,96,0,0.3,1.0,0,1,0,2.333,25.76,0.16666666666666666,0.30000000000000004,24
84,650,2024-05-11,10,160,0,0.5,0.858,0,1,1,2.1768,21.4,0.0,0.5,19
656,221,2024-05-22,31,128,13,0.1,1.0,15,0,0,11.1247,25.74,0.75,0.1,21
633,116,2024-04-06,10,177,11,0.8,1.0,0,1,0,2.679,17.97,0.0,0.8,14
307,310,2024-05-14,16,105,0,0.7,1.0,4,0,0,2.2501,21.78,0.5,0.7,20
204,19,2024-05-05,4,81,0,4.6,1.0,0,1,0,2.7084,20.66,0.25,4.6,18
134,841,2024-06-22,0,27,0,0.4,1.0,8,1,0,8.1337,27.35,0.4166666666666667,0.4,25
787,562,2024-04-06,26,68,3,1.2,0.988,1,1,0,0.3876,17.96,0.125,1.2,14
893,191,2024-06-23,4,81,6,0.6,1.0,13,1,0,7.0341,27.56,0.625,0.6,25
843,109,2024-05-03,8,113,0,0.48,1.0,0,1,0,2.0925,21.08,0.0,0.48,18
56,645,2024-04-29,24,139,0,0.8,1.0,11,0,0,2.372,20.37,0.5416666666666666,0.8,18
461,411,2024-05-22,28,218,0,0.5,0.784,14,0,1,1.7387,22.5,0.6666666666666666,0.5,21
348,370,2024-04-16,24,199,0,0.9,1.0,0,0,0,2.6809,18.59,0.0,0.9000000000000001,16
522,728,2024-05-22,20,74,0,0.6,1.0,0,0,0,1.7493,22.81,0.0,0.6000000000000001,21
175,567,2024-06-25,20,59,0,0.2,0.781,0,0,1,12.5016,28.53,0.20833333333333334,0.2,26
190,580,2024-04-02,29,60,0,1.7,0.986,5,0,0,3.2245,16.67,0.5,1.7000000000000002,14
692,74,2024-05-24,21,16,0,0.4,1.0,8,0,0,0.3751,23.59,0.625,0.4,21
314,190,2024-04-24,4,131,0,0.7,1.0,0,0,0,0.7678,19.73,0.0,0.7,17
584,579,2024-04-24,4,216,13,0.4,0.651,0,0,1,14.7807,25.65,0.0,0.4,17
424,835,2024-04-27,28,154,12,0.0,1.0,16,1,0,4.9717,20.93,1.0,0.0,17
366,4,2024-04-21,29,82,12,9.8,0.819,0,1,1,4.2369,21.42,0.0,9.799999999999999,16
206,600,2024-05-16,29,157,12,0.6,1.0,0,0,0,2.2736,24.23,0.0,0.6000000000000001,20
467,379,2024-05-25,29,231,0,1.2,0.89,12,1,0,1.009,23.9,0.6666666666666666,1.2,21
579,291,2024-06-16,16,98,0,0.6,1.0,4,1,0,9.1586,27.23,0.25,0.6,24
283,266,2024-05-04,7,49,16,0.4,0.974,0,1,0,3.2727,22.27,0.25,0.4,18
181,475,2024-04-16,20,18,0,0.4,0.861,0,0,1,3.0522,17.96,0.0,0.4,16
675,143,2024-04-15,18,110,12,2.0,0.862,3,0,1,5.0078,19.55,0.2916666666666667,2.0,16
172,797,2024-04-16,4,163,0,0.5,0.505,4,0,1,2.6259,18.02,0.25,0.5,16
573,79,2024-05-12,4,10,16,0.6,0.645,13,1,1,0.7587,22.87,0.8333333333333334,0.6000000000000001,19
532,554,2024-05-04,4,168,11,3.2,0.716,0,1,1,3.1799,22.49,0.0,3.2,18
537,758,2024-04-26,17,194,6,0.2,1.0,0,0,0,4.8409,19.96,0.0,0.2,17
387,215,2024-06-16,4,149,12,4.0,0.609,0,1,1,5.0646,28.05,0.0,4.0,24
566,856,2024-04-12,5,67,16,1.4,0.7,0,0,1,4.8212,18.63,0.0,1.4,15
255,769,2024-04-23,20,176,0,0.7,0.735,0,0,1,1.5323,18.03,0.0,0.7000000000000001,17
183,108,2024-06-17,8,113,0,0.1,0.886,5,0,1,10.5663,26.49,0.2916666666666667,0.1,25
398,387,2024-04-15,31,128,6,0.7,1.0,10,0,0,4.0205,18.67,0.5,0.7,16
438,635,2024-05-08,16,104,0,0.5,0.842,0,0,0,0.8382,21.8,0.20833333333333334,0.5,19
449,93,2024-05-01,21,223,0,0.8,0.85,0,1,1,2.2976,20.29,0.0,0.8,18
52,290,2024-05-08,16,105,6,0.5,0.976,6,0,0,1.5145,21.08,0.5833333333333334,0.5,19
648,16,2024-05-24,8,113,0,0.7,0.823,0,0,1,0.3745,22.98,0.0,0.7000000000000001,21
461,244,2024-04-26,5,65,0,0.7,0.6,9,0,1,2.3268,19.39,0.7083333333333334,0.7,17
186,17,2024-06-24,20,172,0,0.6,1.0,3,0,0,11.235,26.19,0.20833333333333334,0.6000000000000001,26
876,90,2024-04-29,4,77,12,0.6,0.9110000133514404,0,0,0,4.0975,20.65,0.0,0.6000000000000001,18
186,166,2024-06-04,20,59,0,1.2,1.0,13,0,0,1.2556,24.1,0.8333333333333334,1.2000000000000002,23
456,749,2024-06-20,21,123,15,0.6,1.0,7,0,0,9.0921,28.91,0.375,0.6000000000000001,25
145,291,2024-04-14,16,98,0,1.1,0.804,5,1,1,3.918,17.2,0.5,1.1,15
383,554,2024-05-22,4,168,12,0.3,1.0,11,0,0,1.48,23.32,0.5416666666666666,0.30000000000000004,21
320,11,2024-05-28,18,86,12,0.3,1.0,13,0,0,1.5361,22.38,0.875,0.30000000000000004,22
482,71,2024-04-18,4,216,12,1.1,1.0,0,0,0,2.8601,19.37,0.0,1.1,16
568,635,2024-04-27,16,104,16,0.2,0.913,0,1,0,2.5228,20.29,0.0,0.2,17
510,108,2024-06-19,8,113,15,0.2,1.0,7,0,0,8.5642,26.95,0.5833333333333334,0.2,25
521,554,2024-06-20,4,168,0,1.8,0.717,0,0,1,9.6976,27.81,0.25,1.8,25
778,381,2024-04-29,28,7,13,0.5,1.0,4,0,0,12.7278,26.68,0.25,0.5,18
562,127,2024-05-15,20,172,0,0.6,1.0,0,0,0,1.4289,22.63,0.0,0.6000000000000001,20
751,832,2024-05-08,28,57,3,0.9,0.782,0,0,0,1.6324,22.08,0.0,0.8999999999999999,19
713,567,2024-06-19,20,59,0,0.8,0.781,8,0,1,14.164,25.66,0.375,0.8,25
225,600,2024-04-18,29,157,12,0.2,1.0,12,0,0,2.1194,19.67,0.75,0.2,16
253,291,2024-05-16,16,98,0,0.7,0.887,0,0,1,1.6904,22.72,0.20833333333333334,0.7000000000000001,20
168,207,2024-06-24,4,179,0,1.4,0.78,0,0,1,11.2245,26.68,0.0,1.4000000000000001,26
455,600,2024-05-23,29,157,12,0.2,1.0,11,0,0,4.0487,23.26,0.7083333333333334,0.2,21
778,521,2024-06-06,16,98,13,0.6,0.976,0,0,0,8.4542,27.03,0.20833333333333334,0.6000000000000001,23
370,481,2024-04-20,24,78,0,1.6,0.967,0,1,0,1.7819,19.3,0.25,1.6,16
355,300,2024-05-21,20,24,16,5.3,1.0,4,0,0,1.5276,24.79,0.25,5.3,21
237,822,2024-05-18,20,183,0,0.1,1.0,9,1,0,0.8932,22.69,0.625,0.1,20
300,321,2024-05-06,18,109,0,0.6,0.925,0,0,1,2.0544,21.34,0.0,0.6000000000000001,19
406,363,2024-04-27,4,77,0,1.5,1.0,0,1,0,1.5757,20.3,0.0,1.5,17
539,467,2024-04-14,5,65,6,0.0,1.0,0,1,0,3.8386,17.76,0.0,0.0,15
880,287,2024-06-05,5,65,4,0.0,1.0,0,0,0,0.2045,25.45,0.0,0.0,23
98,4,2024-04-21,29,82,4,6.8,0.794,1,1,1,0.5264,19.78,0.16666666666666666,6.8,16
886,580,2024-04-13,29,60,17,2.0,1.0,4,1,0,1.7758,18.5,0.3333333333333333,2.0,15
581,207,2024-06-20,4,179,0,0.5,0.782,0,0,1,8.9557,27.1,0.0,0.5,25
708,147,2024-04-22,30,143,13,0.2,0.702,0,0,1,21.2981,25.64,0.08333333333333333,0.2,17
166,70,2024-04-24,4,81,0,2.9,1.0,8,0,0,0.7634,19.69,0.5833333333333334,2.9000000000000004,17
312,17,2024-04-27,20,172,0,0.9,0.965,6,1,0,1.5782,19.74,0.5833333333333334,0.9,17
627,87,2024-05-10,4,174,13,0.2,1.0,0,0,0,2.308,25.87,0.0,0.2,19
29,118,2024-04-06,4,180,0,2.1,0.712,11,1,1,2.4021,16.72,0.5416666666666666,2.1,14
251,215,2024-05-25,4,149,12,5.8,0.766,0,1,1,1.9667,24.37,0.0,5.800000000000001,21
273,215,2024-05-29,4,149,0,2.5,0.612,4,0,1,0.8091,22.51,0.25,2.5,22
883,578,2024-05-15,4,58,0,0.8,0.918,7,0,1,1.4314,21.84,0.5833333333333334,0.8,20
849,549,2024-04-04,31,230,4,0.0,1.0,0,1,0,0.8208,17.41,0.125,0.0,14
455,71,2024-06-13,4,216,12,1.0,0.862,0,0,1,11.1284,25.73,0.0,1.0,24
830,496,2024-05-17,16,101,4,0.5,1.0,4,0,0,0.4581,25.03,0.4166666666666667,0.5,20
68,226,2024-06-08,16,101,14,0.6399999999999999,1.0,2,1,0,10.9025,23.69,0.4166666666666667,0.6399999999999999,23
131,321,2024-06-08,18,109,0,0.5,0.9,0,1,0,4.3334,24.01,0.0,0.5,23
498,212,2024-03-31,20,229,6,0.1,1.0,11,1,0,2.2309,16.99,0.5416666666666666,0.1,13
732,300,2024-04-03,20,24,16,2.0,1.0,5,0,0,2.4241,17.27,0.2916666666666667,2.0,14
551,802,2024-04-19,5,66,0,1.2,0.806,0,0,0,2.034,19.2,0.0,1.2000000000000002,16
378,691,2024-04-18,21,19,0,4.4,1.0,0,0,0,0.9326,18.53,0.0,4.4,16
500,215,2024-04-22,4,149,0,2.6,0.787,0,0,1,1.2439,17.77,0.25,2.6000000000000005,17
34,686,2024-05-27,0,221,0,0.7,0.937,3,0,0,2.1242,23.25,0.20833333333333334,0.7,22
411,70,2024-05-03,4,81,0,3.4,1.0,0,1,0,2.093,20.49,0.0,3.4000000000000004,18
279,261,2024-05-24,4,142,16,0.1,1.0,0,0,0,0.3761,24.01,0.25,0.1,21
20,835,2024-06-07,28,154,11,1.3,0.984,0,0,0,4.8067,25.55,0.041666666666666664,1.2999999999999998,23
727,426,2024-03-29,16,103,3,0.1,1.0,0,0,0,0.4079,15.26,0.0,0.1,13
219,76,2024-05-10,8,113,12,1.4,0.574,0,0,1,1.4062,20.93,0.0,1.4000000000000001,19
599,300,2024-04-22,20,24,0,5.2,1.0,2,0,0,2.0423,17.98,0.16666666666666666,5.2,17
208,387,2024-05-26,31,128,12,1.2,0.814,11,1,1,2.0252,23.53,0.5416666666666666,1.2000000000000002,21
132,370,2024-04-21,24,199,0,0.5,1.0,0,1,0,1.0085,19.31,0.0,0.5,16
56,783,2024-04-29,22,56,0,0.8,0.833,0,0,1,2.372,20.37,0.16666666666666666,0.8,18
442,740,2024-06-09,29,60,0,2.0,1.0,2,1,0,5.3298,25.77,0.16666666666666666,2.0,23
142,740,2024-04-25,29,60,0,0.8,1.0,0,0,0,3.873,20.02,0.125,0.8,17
556,214,2024-06-17,8,9,0,0.9,1.0,0,0,0,7.8936,27.42,0.0,0.8999999999999999,25
188,738,2024-05-30,4,81,0,0.5,1.0,2,0,0,1.2902,23.09,0.16666666666666666,0.5,22
468,291,2024-06-12,16,98,0,0.5,1.0,4,0,0,6.5287,26.35,0.25,0.5,24
373,300,2024-06-07,20,24,0,3.6,1.0,0,0,0,1.8156,25.62,0.0,3.6,23
96,6,2024-06-25,20,170,0,2.2,1.0,0,0,0,9.7159,28.15,0.0,2.2,26
472,76,2024-03-30,8,113,6,0.4,1.0,0,1,0,2.4021,16.85,0.0,0.4,13
435,500,2024-05-12,4,179,0,1.1,0.75,7,1,1,0.6034,21.95,0.625,1.1,19
766,381,2024-05-04,28,7,3,1.0,0.995,0,1,0,0.925,20.97,0.0,1.0,18
95,638,2024-06-13,16,94,0,0.8,0.869,5,0,1,7.5099,26.76,0.2916666666666667,0.8,24
546,638,2024-06-01,16,94,16,0.6,0.856,0,1,1,1.3476,24.44,0.16666666666666666,0.6000000000000001,22
98,115,2024-06-10,10,181,4,0.3,1.0,0,1,0,1.9979,27.75,0.0,0.30000000000000004,24
155,635,2024-04-12,16,104,0,0.3,0.913,0,0,0,4.7289,18.15,0.0,0.30000000000000004,15
679,631,2024-04-06,16,103,0,0.8,1.0,11,1,0,2.6048,17.27,0.7916666666666666,0.8,14
314,127,2024-06-08,20,172,0,0.7,0.948,0,1,0,2.3658,25.45,0.0,0.7000000000000001,23
669,292,2024-04-04,16,104,11,1.9,0.946,0,1,0,0.6146,16.32,0.25,1.9,14
1,6,2024-04-17,20,170,0,0.5,0.814,12,0,1,0.944,18.03,0.75,0.5,16
90,835,2024-04-14,28,154,12,1.9,0.95,3,1,0,6.6852,18.92,0.20833333333333334,1.9,15
290,834,2024-03-30,28,154,4,2.3,1.0,0,1,0,1.4455,16.99,0.0,2.3000000000000003,13
146,411,2024-06-15,28,218,0,0.6,0.939,0,1,0,7.1443,26.25,0.0,0.6000000000000001,24
219,580,2024-06-15,29,60,12,3.0,0.953,13,1,0,7.399,26.36,0.875,3.0,24
829,127,2024-05-29,20,172,0,1.0,1.0,2,0,0,0.6471,23.27,0.08333333333333333,1.0,22
360,656,2024-04-08,25,213,16,1.64,1.0,2,0,0,2.1103,17.21,0.16666666666666666,1.6400000000000001,15
508,259,2024-04-19,21,123,6,0.3,1.0,0,0,0,4.5295,19.08,0.20833333333333334,0.30000000000000004,16
884,343,2024-05-10,11,188,4,0.5,1.0,0,0,0,1.4909,21.93,0.0,0.5,19
727,340,2024-06-23,18,112,3,0.3,0.75,0,1,1,1.1421,28.64,0.08333333333333333,0.30000000000000004,25
615,580,2024-06-21,29,60,11,1.0,0.959,6,0,1,14.0838,26.91,0.4583333333333333,1.0,25
289,38,2024-05-01,5,65,0,0.2,1.0,0,1,0,2.2901,19.79,0.0,0.2,18
268,775,2024-06-10,4,167,6,1.4,0.574,0,1,1,7.1315,25.76,0.0,1.4000000000000001,24
